talent_id,talent_name ,talent_img_address,talent_birth_place,talent_birthday,talent_blood_type,talent_group_name,talent_info08,twitter_address,youtube_address,ticktok_address
7576515a-1263-4e7a-ada5-eef3c2f6af39,ひるちゃん,imgImpossible.jpg,神奈川県小田原市,1986/04/01,O,インポッシブル,なし,"<a class=""twitter-timeline"" href=""https://twitter.com/hirukawanderlan?ref_src=twsrc%5Etfw"">Tweets by hirukawanderlan</a> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>","<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/D8FH54p-yNQ"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",なし
3c9a12cc-5b06-4cff-93d7-adffb9153703,八木崇,imgUltraBoogies.jpg,熊本県熊本市,1982/03/10,A,うるとらブギーズ,なし,"<a class=""twitter-timeline"" href=""https://twitter.com/UB_yagi?ref_src=twsrc%5Etfw"">Tweets by UB_yagi</a> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>","<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/NGHKnhlOHlE"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>","<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@ultra_boogies.yagi"" data-unique-id=""ultra_boogies.yagi""  data-embed-type=""creator"" style=""max-width: 720px; min-width: 288px;"" > <section> <a target=""_blank"" href=""https://www.tiktok.com/@ultra_boogies.yagi?refer=creator_embed"">@ultra_boogies.yagi</a> </section> </blockquote> <script async src=""https://www.tiktok.com/embed.js""></script>"
0134e0f6-d6fe-4230-b2fa-89aac7beee2e,佐々木崇博,imgUltraBoogies.jpg,静岡県浜松市,1984/12/17,A,うるとらブギーズ,なし,"<a class=""twitter-timeline"" href=""https://twitter.com/ubtk?ref_src=twsrc%5Etfw"">Tweets by ubtk</a> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>","<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/NGHKnhlOHlE"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",なし
9f56adc3-0766-482b-8247-b8ebbae63d24,福田恵梧,imgLLR.jpg,東京都西東京市,1979/11/09,B,LLR,なし,"<a class=""twitter-timeline"" href=""https://twitter.com/llrfukudakeigo?ref_src=twsrc%5Etfw"">Tweets by llrfukudakeigo</a> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>","<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/-Tm1f1jsoQU"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",なし
0782c158-e7c5-49f9-be58-b6f7adbfe855,伊藤智博,imgLLR.jpg,東京都小平市,1979/10/16,A,LLR,なし,"<a class=""twitter-timeline"" href=""https://twitter.com/llritotomohiro?ref_src=twsrc%5Etfw"">Tweets by llritotomohiro</a> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>","<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/-Tm1f1jsoQU"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",なし
1928e9b7-0995-443f-9cca-cafb5feaa8d0,下田真生,imgKoutei.jpg,鹿児島県出水市,1993/05/15,B,コウテイ,なし,"<a class=""twitter-timeline"" href=""https://twitter.com/syaasanseee?ref_src=twsrc%5Etfw"">Tweets by syaasanseee</a> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>",なし,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@rpgkoutei_abctv"" data-unique-id=""rpgkoutei_abctv""  data-embed-type=""creator"" style=""max-width: 720px; min-width: 288px;"" > <section> <a target=""_blank"" href=""https://www.tiktok.com/@rpgkoutei_abctv?refer=creator_embed"">@rpgkoutei_abctv</a> </section> </blockquote> <script async src=""https://www.tiktok.com/embed.js""></script>"
b993bba1-5a0c-4015-89f6-8df343826518,九条ジョー,imgKoutei.jpg,滋賀県長浜市,1994/01/13,A,コウテイ,なし,"<a class=""twitter-timeline"" href=""https://twitter.com/ziiya555?ref_src=twsrc%5Etfw"">Tweets by ziiya555</a> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>",なし,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@rpgkoutei_abctv"" data-unique-id=""rpgkoutei_abctv""  data-embed-type=""creator"" style=""max-width: 720px; min-width: 288px;"" > <section> <a target=""_blank"" href=""https://www.tiktok.com/@rpgkoutei_abctv?refer=creator_embed"">@rpgkoutei_abctv</a> </section> </blockquote> <script async src=""https://www.tiktok.com/embed.js""></script>"
bddb2d01-c84e-43ba-918c-7ed47345d1c2,篠宮暁,imgOjinOsborn.jpg,京都府京都市,1983/02/08,O,オジンオズボーン,なし,"<a class=""twitter-timeline"" href=""https://twitter.com/shinomiyaakira?ref_src=twsrc%5Etfw"">Tweets by shinomiyaakira</a> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>","<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/ivqKulyYvII"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",なし
27fef1fb-7d37-4a71-9d77-65719d7e79eb,高松新一,imgOjinOsborn.jpg,千葉県富里市,1980/11/21,B,オジンオズボーン,なし,"<a class=""twitter-timeline"" href=""https://twitter.com/takamatsu21?ref_src=twsrc%5Etfw"">Tweets by takamatsu21</a> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>",なし,なし
6fa7a37e-99c0-44fb-aaed-a9d7891b32e6,栗谷,imgKakaroni.jpg,神奈川県厚木市,1989/09/05,B,カカロニ,なし,"<a class=""twitter-timeline"" href=""https://twitter.com/kakaronykuri?ref_src=twsrc%5Etfw"">Tweets by kakaronykuri</a> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>","<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/tVyMOqkmE3A"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",なし
