talent_id,talent_name ,talent_img_address,talent_birth_place,talent_birthday,talent_blood_type,talent_group_name,talent_info08,twitter_address,youtube_address,ticktok_address
c71b8da3-6eb4-44c6-b477-a7c6b86211f2,杉昇,img_kurage_sugi.jpg,福岡県飯塚市,1988/05/07,B,くらげ,なし,kurage_sugi,F_XioQOY19s,なし
a8e3732e-7e0c-43aa-927f-14649a6ad82d,渡辺翔太,img_kurage_watanabe.jpg,静岡県菊川市,1988/08/23,A,くらげ,なし,bmws88,F_XioQOY19s,なし
d7179140-42e0-4f3d-9a27-32c768f23ca0,渡邊孝平,img_cross_watanabe.jpg,福岡県北九州市,1984/02/04,O,クロスバー直撃,なし,nabe2000,o7Ovep9VOLU,なし
2b01ab28-c52b-489d-8983-38f83c880258,前野悠介,img_cross_maeno.jpg,大阪府堺市,1984/03/21,O,クロスバー直撃,なし,なし,yIk7OR_d_5k,なし
feee2f5c-81f7-4cd8-ac23-56ef0323a4a3,安田邦祐,img_komandante_yasuda.jpg,大阪府門真市,1983/10/25,O,コマンダンテ,なし,0_0megane0_0,6BcwnU7VOY8,なし
3e57b64c-7d77-4048-9358-7cbafc5cb29b,石井輝明,img_komandante_ishii.jpg,大阪府大阪狭山市,1984/10/17,B,コマンダンテ,なし,comandanteishii,1rVQ_lvk_H0,なし
59793f05-41f4-4098-8e8f-7bf8b983cece,石井,img_sayaka_ishii.jpg,大阪府大阪市,1988/05/28,なし,さや香,なし,sayaka_ishii,SwareAKHFvM,なし
5b3ee84b-cab6-4dc4-b6e2-bf0508be9709,新山,img_sayaka_niiyama.jpg,大阪府東大阪市,1991/10/17,B,さや香,なし,sayaka_niiyan,なし,なし
6c8eab15-c399-444f-b011-a2f45c88f0f0,星野光樹,img_gpan_hoshino.jpg,東京都中野区,1992/07/04,なし,Gパンパンダ,なし,panpakapan_hsn,iZqQr4qMtn8,なし
fe54312c-c1c2-4146-a6b2-9c81104b875e,一平,img_gpan_ippei.jpg,東京都練馬区,1992/06/12,なし,Gパンパンダ,なし,gpanpanda_ip,Z-Drja39im0,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@gpanpanda_ippei"" data-unique-id=""gpanpanda_ippei""  data-embed-type=""creator"" style=""max-width: 720px; min-width: 288px;"" > <section> <a target=""_blank"" href=""https://www.tiktok.com/@gpanpanda_ippei?refer=creator_embed"">@gpanpanda_ippei</a> </section> </blockquote> <script async src=""https://www.tiktok.com/embed.js""></script>"
db201e06-29df-4025-a93c-c85d511004b4,高木晋哉,img_joy_takagi.jpg,神奈川県横浜市,1980/08/18,A,ジョイマン,なし,joymanjoyman,なし,なし
7d9515af-8f19-49bf-8832-3e5940c59a8e,池谷和志,img_joy_iketani.jpg,神奈川県横浜市,1981/02/18,A,ジョイマン,なし,Iketanijoyman,mYy7LlJo1rQ,なし
45b14a60-1437-4acc-ac8f-d1b24532aa81,野村辰二,img_syogeki_nomura.jpg,大阪府大阪市,1984/07/27,A,笑撃戦隊,なし,shougekinomura,Gl-8KJs_mqU,なし
799ecb74-0758-4e4f-a7cd-8efe593b864d,柴田アイスピック,img_syogeki_shibata.jpg,愛知県岡崎市,1984/04/03,O,笑撃戦隊,なし,IcePickBoy,6w_NXokyU40,なし
9cd6eee0-4d38-4678-a19b-6aab7422a8f8,川北茂澄,img_shinkuu_kawakita.jpg,埼玉県入間郡,1989/05/23,B,真空ジェシカ,なし,kawktk,lI-lQSIvOdg,なし
a2ca6719-948c-41e5-bd80-3a79e1636dee,ガク,img_shinkuu_gaku.jpg,神奈川県,1990/12/03,B,真空ジェシカ,なし,gakegakegake,fzx31FAMIFk,なし
e7460009-1a14-4bc7-8c9f-2599ce10883e,肥後裕之,img_cellulite_higo.jpg,鹿児島県日置市,1985/05/31,A,セルライトスパ,なし,SPA_HIGO,ZmI4Atf1pRU,なし
270ae985-13db-4949-b1d3-f737d1ee15ef,大須賀健剛,img_cellulite_oosuka.jpg,愛知県刈谷市,1984/06/01,A,セルライトスパ,なし,SPA_OSUKA,-b9K09EW2iE,なし
7d16d9da-a872-47a4-a48d-abe1acb4b678,市川刺身,img_soitsudoitsu_sashimi.jpg,東京都福生市,1989/12/27,B,そいつどいつ,なし,ABzooou,exTSuLoj0Hs,なし
14d927ca-53ce-495c-8928-6b4ac700add1,松本竹馬,img_soitsudoitsu_takeuma.jpg,福岡県北九州市,1989/08/31,O,そいつどいつ,なし,hannjuku_YM,XhxSqw9iyDc,なし
a59744cb-59f7-490a-bfba-cdb73904f398,しんちゃん,img_daishizen_shinchan.jpg,大阪府八尾市,1987/08/14,A,大自然,なし,shiraiadoair,f51hgJBd3j4,なし
423a16f8-7a22-4c53-a0cb-5026bf7a4709,ロジャー,img_daishizen_roger.jpg,沖縄県浦添市,1987/08/21,O,大自然,なし,JazzTimeRogger,S0OmumwspG4,なし
3d5fe7fb-127e-4398-9c09-16416df72a31,菊田竜大,img_hanako_kikuta.jpg,千葉県柏市,1987/06/12,B,ハナコ,なし,komugi_the_dog,pBUtaKhJo3s,なし
fdf941d3-db7d-4d99-92fa-68d126318924,秋山寛貴,img_hanako_akiyama.jpg,岡山県岡山市,1991/09/20,Ｏ,ハナコ,なし,LittleGuyAH,ntvasSfVcYU,なし
5760bfd2-e727-47b1-9a26-17baceeab3f5,岡部大,img_hanako_okabe.jpg,秋田県秋田市,1989/05/30,O,ハナコ,なし,okb_dai,6Vgm8Swt5QI,なし
eeb82ed5-901d-4a7f-9b77-026286163fb1,江上敬子,img_nicche_enoue.jpg,島根県鹿足郡,1984/09/17,AB,ニッチェ,なし,keiko__enoue,rZrau2yulEE,なし
19ed6c42-c06a-4354-ad2a-80709fcfce19,近藤くみこ,img_nicche_kondou.jpg,三重県四日市市,1983/01/04,O,ニッチェ,なし,kumiko___kondo,NBUkyg8EOXU,なし
38e16f94-e006-4407-bd1f-2f011e0665d1,岡安章介,img_naname45_okayasu.jpg,埼玉県桶川市,1979/09/12,A,ななめ45°,なし,myonbo,pJSgA8SGwn0,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@akiyoshiokayasu745"" data-unique-id=""akiyoshiokayasu745""  data-embed-type=""creator"" style=""max-width: 720px; min-width: 288px;"" > <section> <a target=""_blank"" href=""https://www.tiktok.com/@akiyoshiokayasu745?refer=creator_embed"">@akiyoshiokayasu745</a> </section> </blockquote> <script async src=""https://www.tiktok.com/embed.js""></script>"
ea04b87c-a6a5-4fdc-87f7-572a147f2787,土谷隼人,img_naname45_tsutiya.jpg,埼玉県桶川市,1979/08/18,Ｂ,ななめ45°,なし,tsuchiya_nnm45,TDGjf6UPCcg,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@nnm45_tsuchiya"" data-unique-id=""nnm45_tsuchiya""  data-embed-type=""creator"" style=""max-width: 720px; min-width: 288px;"" > <section> <a target=""_blank"" href=""https://www.tiktok.com/@nnm45_tsuchiya?refer=creator_embed"">@nnm45_tsuchiya</a> </section> </blockquote> <script async src=""https://www.tiktok.com/embed.js""></script>"
4773e952-8d56-4608-a889-e32abfc24e04,下池輝明,img_naname45_shimoike.jpg,埼玉県川口市,1979/08/02,Ｏ,ななめ45°,なし,shimoiketeru,Yvq81pspuTI,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@naname45do.cmoek"" data-unique-id=""naname45do.cmoek""  data-embed-type=""creator"" style=""max-width: 720px; min-width: 288px;"" > <section> <a target=""_blank"" href=""https://www.tiktok.com/@naname45do.cmoek?refer=creator_embed"">@naname45do.cmoek</a> </section> </blockquote> <script async src=""https://www.tiktok.com/embed.js""></script>"
134df7e8-b29c-4caf-abbe-8a535b0cbbb5,飯塚悟志,img_tokyo03_iizuka.jpg,千葉県,1973/05/27,Ｏ,東京03,なし,iizuka03,EV4_lSjgkzU,なし
ad7cb854-5f4b-45e0-96f9-8163f08a07c8,角田晃広,img_tokyo03_kakuta.jpg,東京都,1973/12/12,Ａ,東京03,なし,kakuta_tokyo03,PMUY9dzT_ko,なし
7874cfc6-40a9-4e18-aa79-d5077a975520,豊本明長,img_tokyo03_toyomoto.jpg,愛知県,1975/06/06,Ａ,東京03,なし,toyo03,K24ykUcvHbI,なし
