user_id,user_favorite_talent,user_comment
2c6e7b33-7815-4a8e-a6bd-5e8608eef1ff,52171236-5683-42e5-bddb-91f9fbd15cb8,2:03のりのりまさのり練習用
f21dd1e3-e018-4cde-b3a7-3d58ba27772a,52171236-5683-42e5-bddb-91f9fbd15cb8,後半0.25倍速で見たらやばいw
d55b433b-79f0-4a9d-84de-66e8381e2502,52171236-5683-42e5-bddb-91f9fbd15cb8,後藤ナニちゃんもきゅうり大好きっ子ちゃんも歳取らないのにまさのりさんだけ歳とるのズルすぎる毎年どんどん面白くなるやん
fdd1b77e-8de1-4210-9116-bcabc5797b1d,52171236-5683-42e5-bddb-91f9fbd15cb8,95
832cb42a-3c37-4b07-8977-82408ed7d70c,52171236-5683-42e5-bddb-91f9fbd15cb8,コロナだ、ロシアだ、値上げだ、暗いニュースばかりなので錦鯉に元気もらいにきた
66535083-50ca-46b0-91c5-0263adcb6570,52171236-5683-42e5-bddb-91f9fbd15cb8,最後、頭めっちゃ赤くなってた😭
b921acb5-4fb3-4029-b433-779922dee50f,52171236-5683-42e5-bddb-91f9fbd15cb8,長谷川さん、いつも本当にありがとうございます‼️やはり日本人は、優しくて感謝出来ます‼️これからもよろしくお願いいたしますね‼️
b81582d0-e069-446e-9ac1-e01d8c925128,52171236-5683-42e5-bddb-91f9fbd15cb8,錦鯉は、かっこいいだけでなく実力も実に素晴らしいのでいけてると思います‼️
f39d103a-75db-4f0c-aeda-3794edbc6768,52171236-5683-42e5-bddb-91f9fbd15cb8,かっこいいです‼️本当にいつもありがとうございます‼️
57a608a8-2e94-43b1-9006-e51dd86fb38d,52171236-5683-42e5-bddb-91f9fbd15cb8,長谷川さんの方は、ボケ担当で渡辺さんの方は突っ込み担当なのですね‼️非常に良いことだと思います。日本人としてこれからも、頑張って下さい‼️遠くから応援しています‼️
ed585b0c-aa75-4a4f-afc3-b625db7dc99e,52171236-5683-42e5-bddb-91f9fbd15cb8,流石は、錦鯉さん。本当にかっこいいです。僕の好きなタイプです‼️
d1142c25-6eed-4bfd-a9fe-f71134c91652,52171236-5683-42e5-bddb-91f9fbd15cb8,私が、思うようにお笑い芸人はとにかく頭が良い後天才まさに錦鯉さんはそれが象徴できていると思います‼️本当にありがとうございました。これからも応援します‼️
fc0f0ccf-cd47-4ff7-8374-0be07bc57c65,52171236-5683-42e5-bddb-91f9fbd15cb8,なんもおもろくない
4dff0ae8-b012-486a-8386-cb1179245490,52171236-5683-42e5-bddb-91f9fbd15cb8,錦鯉の漫才自体はすごく面白いけど頭叩く系のツッコミが個人的に好きじゃないから楽しく見れない
8cbd73bb-284f-48a5-80cc-abd87d259367,52171236-5683-42e5-bddb-91f9fbd15cb8,錦鯉の漫才が再生数3位の漫才と倍も再生数違うなんてすげえよ！
aa92692d-ced1-4905-9a2b-adc22f0a356c,52171236-5683-42e5-bddb-91f9fbd15cb8,1000万回再生超えてたんだ！すごい！
c52f8707-fba9-4da7-9ed2-9b1067a5619a,52171236-5683-42e5-bddb-91f9fbd15cb8,また観に来ました✨何回観ても面白いですね😃
9e594828-4a80-4504-8236-636862ae2e47,52171236-5683-42e5-bddb-91f9fbd15cb8,好きなアルファベットなに？俺は6がマジでおもろかったwww
a0f39386-9a8a-4aeb-9301-7edbf3de47a6,52171236-5683-42e5-bddb-91f9fbd15cb8,ちゃんと巨人師匠の「笑いの数が少ない」って指摘を完璧にこなしてんのもポイント高い
da77c74f-28d1-4e22-b5a5-3f40e3e5f6b4,52171236-5683-42e5-bddb-91f9fbd15cb8,きゅうり大好きっ娘ちゃんをペンネームって呼ぶん”おっさん”って感じして好き
7fb911f2-41d1-43e4-8834-e66ec989a9d4,52171236-5683-42e5-bddb-91f9fbd15cb8,何にビックリしたんだよ今、え、パにビックリしたの？が好きすぎるwww
447bade2-e78d-47ec-b34c-3be139185dc3,52171236-5683-42e5-bddb-91f9fbd15cb8,平子と同い年？
1659f5ef-d0a2-4316-afa2-d76fa60a91d5,52171236-5683-42e5-bddb-91f9fbd15cb8,優勝おめでとう
200488ae-e44c-4ebe-9280-ea3a40652fc8,52171236-5683-42e5-bddb-91f9fbd15cb8,この登場曲なんですか？
1f137f91-fa50-4fe2-856e-fee19e0eea7d,52171236-5683-42e5-bddb-91f9fbd15cb8,冒頭の掴み以降、この二人は全く「対話」をしない。まさのりさんのバカ暴走を渡辺氏が「物語の外側」からシバいて指摘してるだけ。こういう形式の漫才って他に何かあったかな。かなり珍しい気がする。
4c9b3789-c819-4215-8914-b1f64e75814b,52171236-5683-42e5-bddb-91f9fbd15cb8,ひーざっ
576afa35-40f3-47e7-b9e3-d505deea79aa,52171236-5683-42e5-bddb-91f9fbd15cb8,CRまさのりも猿捕まえるネタもコレも何回みても面白い。でもMー1優勝した後はそのネタ使い回さず、飽きられないよう頑張ってる錦鯉偉い。
039820e1-bd1c-44d1-b962-cb0e7df24c20,52171236-5683-42e5-bddb-91f9fbd15cb8,長谷川さんのこんにちはーが売れるなんて夢みたい
0443c298-a07d-4073-8dc1-bd09f7010334,52171236-5683-42e5-bddb-91f9fbd15cb8,なに？これ
d2c12209-2c7e-4d69-af96-ae6a041e05fa,52171236-5683-42e5-bddb-91f9fbd15cb8,全然、面白くない、、俺が、おかしいのかなぁ😅
test,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,ダントツで面白いわ。M-1で久しぶりに笑った。サンドウィッチマンで爆笑した以来だ。
admin,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,チャップリンかなんかでやってた時、後輩のくだりで「すごいねスペ吉…」って小声で言っててめっちゃツボだった
tadmin,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,「みんなよりちょっとお兄さんかな？」だけおもしろかった
a0fdd820-67a7-4868-823a-9f7bcdca1dbd,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,陽気なバカとむっつりスケベおじさん
c5f5988f-99f2-481e-afa3-03931a9ea02d,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,初めの茶番がいらない人向け0:58
5d2ff422-c5fc-4a2f-bb6e-f3e4476f6f49,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,頭を何回叩かれても表情変えない長谷川さんすごい。
33ef8948-82b4-42a1-a221-04c42daf4764,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,2:04　のりのり　のりのり　のりのりまさのり
544319c5-8f03-44cf-9b00-991d0d9f9b0c,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,長谷川と渡辺って名前も絶妙よね
14d4066c-20a3-4878-be35-3d9b5b8480aa,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,久々にみたら腹ちぎれた笑笑
fcada7d7-80c2-47a2-a55a-8701b73ea7f7,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,【M-1グランプリ2021】M-1ファンに贈るマニアッククイズ！https://youtu.be/a5U3L55vyyg
05b58769-3172-4d87-87d1-917f2fa795ca,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,大丈夫かこの人の後頭部・・・血管切れそう
9d4877db-19a4-44d2-b056-8f136d5e9840,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,最近急増しだしたセンス系の芸人とかが沢山変わったことを考えたり、いろんなシステムを編み出したりしてる中、1番シンプルな畳みかけで結果を残したのは最高だった
172b00fd-ebfe-4410-9335-e949dab590b8,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,全くおもろくないのポイント？
b65a39bd-2d4e-46f9-b6ed-82a31d3dd136,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,面白くはないけど優勝したのは嬉しい
2fedf92e-144b-484e-a534-b59e13749161,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,そーだ！からの、ヒートアップしてからの後半がめっちゃ好き
20570a0b-3e76-4efd-b499-6b12fa3c3bb3,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,めっちゃ車の中で笑った
a84cd97b-7b01-4e4a-abab-6ea711e92492,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,最強におもろい！・
4f734b97-c4ad-44cf-aa6a-259441be3fba,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,ただただ白い人がかわいい
769bbe64-ba15-4fce-bb41-592256f02848,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,50歳になったら体が痛くなるところ～！長谷川　ヒ！！ザ！！！渡辺　うるせぇよ！！！！
2242e934-da16-463f-87e7-1096f210e53f,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,チッケムから来ました
4bbbc74d-0f58-436a-9e91-fe200cff9f99,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,たとえミスったとしてもテンションと勢いでカバーできそうだな笑
15fce0d6-f32d-4da0-80ac-4bd772166cb3,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,3ヶ月で1300万回以上再生って凄い
37700a4d-deda-41ef-a256-429f4b0b573b,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,頭を叩くな、子供がまねする
95059792-93ab-4854-ab9a-38a900f6d794,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,流石に50回くらい見たら笑えなくなった
d7614827-f02f-45c9-8f60-171ffcf06a00,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,ごめんなさいクスリとも出来なかった
7bfe9f3e-5e72-43cf-ab81-3d40e4b4612c,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,ずっと気になってて今日初めて見たけど、面白すぎてやばい笑笑勢いとネタのセンスが神がかってる笑笑
46625191-f9e6-457d-8b1b-af92300e141f,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,錦鯉関係ないけど、youtubeで何回も聞きすぎて、こっちの出囃にも愛着わいてきた
d8a8a28e-134d-4e3f-a01b-d9523d61fe79,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,早口で畳み込む様な漫才もイイがこの程よいテンポが逆にジワジワ笑いが出て来るイイね
e40af157-3c90-4034-8c5d-3442e07e4327,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,おじさんが合コンじゃなくて寄り合い面白い‼️
c1ab6ad1-bcae-498a-9bb4-82f80d5894a4,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,本当面白くない
1bc881f5-f021-40f9-9f7c-ad35ce9ed04a,44483964-3490-4852-98ff-85dea7045195,長い笑い待ちしてても耐えられるまさのりさんの顔な
02fc7ad7-4bc2-4774-831c-07df1f6f078b,44483964-3490-4852-98ff-85dea7045195,ガキ使が終わったのも罰のケツバット批判だったし頭叩く芸も同じく批判されるわけだよな
1cc66ae1-5128-4194-8dc3-a8ffe815713e,44483964-3490-4852-98ff-85dea7045195,「俺たちは歳を取れば取るほど面白くなる。」好き。
0be66765-e646-49bd-b838-fec9728d6658,44483964-3490-4852-98ff-85dea7045195,こんな陽気な50代見たことない
41e3c8b9-0e60-465a-99d0-cbeb17bf750b,44483964-3490-4852-98ff-85dea7045195,錦鯉、なまら好き❗️
f79e3787-c920-4b06-bbdc-e03e19e1f5cd,44483964-3490-4852-98ff-85dea7045195,"ノリノリのネタはよう使われた(-""-)"
d276830a-ddea-49d1-8275-a893fdfd927b,44483964-3490-4852-98ff-85dea7045195,なんかネタとしてならいいんだけど頭叩くのなんか見てる側は不快な思いあとタカトシのネタのやつパクリっすか？
cdf0509e-b2dc-47a3-a977-0fd9eaf0aace,44483964-3490-4852-98ff-85dea7045195,みんなよりお兄さんだねお父さんだよ!が好きwww
8f7231bf-44fd-4e52-be82-a9f46fbe119b,44483964-3490-4852-98ff-85dea7045195,紙芝居から膝までの畳み掛け好き笑
8c568bfc-52b0-4388-b1fa-78bb5cf88e1a,44483964-3490-4852-98ff-85dea7045195,こんにちっはー！が伝説の言葉になりそう
626769db-1e39-4600-b1b5-a969682c9a3b,44483964-3490-4852-98ff-85dea7045195,穴でも掘ってろよの降りいる？
81a2ea55-c273-4eef-bf91-fdbc0fe2f49c,44483964-3490-4852-98ff-85dea7045195,やっぱり面白い！
e9391788-d6ea-4386-b7ec-f1e7c0d93f2e,44483964-3490-4852-98ff-85dea7045195,いままでの漫才で1番オモシロかったなーー🤣🥰
0c26267e-a0f1-4812-af86-6da291c7688e,44483964-3490-4852-98ff-85dea7045195,勢い好き
22715c4c-2f7e-4e12-845b-40cf2441716f,44483964-3490-4852-98ff-85dea7045195,頭叩く度にイライラする
172ac0cf-4cad-40ae-8b6b-b072208667af,44483964-3490-4852-98ff-85dea7045195,面白い。何故埋もれてたのか。探せばかなり面白い芸能人もっとおるんやろうな。
a3aaf130-69c8-4130-ae9d-a2adbae34c1a,44483964-3490-4852-98ff-85dea7045195,2人がM-1優勝直後に2人を取り上げたニュース動画に「錦鯉の2人と錦鯉のネタ作りに関わった方々、M-1優勝おめでとうございます」とコメントしたことを母親に伝えたら、「錦鯉の2人が自殺したらどうすんの？」と母親に言われたんですが、なんでそんな場違いなことを言われたのか？未だに意味不明すぎる。俺は普通にM-1優勝の祝福コメントをしただけなのに。
c5bd14f8-174d-4c04-bc79-3a82345911cc,44483964-3490-4852-98ff-85dea7045195,何頭身やねん
9ee250b8-121e-4c1a-9ed8-abb1356d11f2,44483964-3490-4852-98ff-85dea7045195,まじ好き笑笑
34c83024-be1a-4ba6-b9c9-d555ea737f1d,44483964-3490-4852-98ff-85dea7045195,そんなにおもしろいかなあ。
939763ad-b924-411c-993b-c9b7cff27070,44483964-3490-4852-98ff-85dea7045195,何がおもしろいの？
c639d238-03f4-46eb-bb60-4d93367c1aa3,44483964-3490-4852-98ff-85dea7045195,渡辺さんは、前日に睾丸マッサージに行ったから、M-1優勝出来たのかなぁ～？
c4f63d69-456c-487d-8091-d11063b281e7,44483964-3490-4852-98ff-85dea7045195,畳み掛けるジェネギャくそわろた
6586fe9d-63fd-462c-a475-779738488249,44483964-3490-4852-98ff-85dea7045195,なんだこの合コンつまんねぇ！ってとこ何回見ても笑えるw
a8c22f40-87e5-450b-a65b-b416bb2398c7,44483964-3490-4852-98ff-85dea7045195,ここから優勝カッコよすぎる
15cc6c47-880d-46f2-aa8e-3dac4b1c3b0e,44483964-3490-4852-98ff-85dea7045195,せり上がりで自分が回転軸かってくらい微動だにしない長谷川さん好き
90f0efac-2989-41d4-b8e9-2480fb61ab07,44483964-3490-4852-98ff-85dea7045195,面白くないなでもなんで俺何度も見にきてんのかな
2255cfc6-575c-43fe-b57d-c8a0b55749ca,44483964-3490-4852-98ff-85dea7045195,転載される前に公式があげてくれるの助かる。ガンガン広告入れてもろて
b5c6cc4d-8a80-4017-be0b-7d60e4b92e57,44483964-3490-4852-98ff-85dea7045195,定期的に見たくなるクセになるネタ
81fe3403-2a8f-4595-b416-a17d863f5cd6,44483964-3490-4852-98ff-85dea7045195,ボケて頭引っ叩くもうそういうのいいからどういう時代感覚してんだよんだ
d5dc2e35-c118-47af-8480-fdc9582fed5d,cf338bb4-d294-4b14-9906-3629cf181238,面白くねえ
264b6af2-6749-49fc-b7f9-35ea42c044a1,cf338bb4-d294-4b14-9906-3629cf181238,乾燥したかかとは吹いたw
725b3002-2b91-4a9f-a8fe-1dbde9dc9166,cf338bb4-d294-4b14-9906-3629cf181238,関西と関東では面白いの基準が違うんやろうなぁ。おもろいんやろうけど
12457918-9e10-4b4f-bf65-7cc2a9677fde,cf338bb4-d294-4b14-9906-3629cf181238,お笑い界のルシファーで草
fed8a9e8-228e-4bc8-82ad-ebfad0880b42,cf338bb4-d294-4b14-9906-3629cf181238,3か月ぶりに見たけどめちゃくちゃ面白くて涙出た
2b862927-0aff-4633-9099-89b21e2ba25d,cf338bb4-d294-4b14-9906-3629cf181238,「乾燥したかかと見る？」が好きすぎてもう何回見たか分からないのに今だに爆笑してしまうwww
d17ac14b-5cd3-478d-967a-66c9a62e1e40,cf338bb4-d294-4b14-9906-3629cf181238,くっそ笑った
d86aa2b5-c9d1-4bb9-8172-50caddb5a8e8,cf338bb4-d294-4b14-9906-3629cf181238,緑の水飴が田んぼの味するんだよね！！がすき
11d68c78-2553-4e0c-ada0-0471b72a7dc3,cf338bb4-d294-4b14-9906-3629cf181238,あっという間の5分
c591c3f7-44bd-4a68-9c5d-729c2837b2e3,cf338bb4-d294-4b14-9906-3629cf181238,何回も見にきてるうちに、「穴は掘らないよ」がじわじわ面白くなってきた
7ec19753-e5cb-44a5-8acd-76acdafae149,cf338bb4-d294-4b14-9906-3629cf181238,「頭が良くなる本を買ったよ」のノリが好きすぎるんだけど同士いますか？
671091ca-413d-4392-9ef9-057a88fca26b,cf338bb4-d294-4b14-9906-3629cf181238,錦鯉頑張ってね。♥
33bc7646-2ac5-4f86-990f-389d53521531,cf338bb4-d294-4b14-9906-3629cf181238,1:15 こーんにちわー を一歳子供が真似するようになりました。
ec07cd65-12e4-426a-a369-86cf1c7c8bc1,cf338bb4-d294-4b14-9906-3629cf181238,畳み掛けが本当にプロだと思う
bd499f41-7559-40b8-b175-897c06859a3d,cf338bb4-d294-4b14-9906-3629cf181238,スペランカー知らない人多すぎてウケないの分かっててもネタに入れるの本当意味わからなくて草
6b2f18fc-b309-4809-bbee-3f8197868bfe,cf338bb4-d294-4b14-9906-3629cf181238,何回見ても笑ってしまう。錦鯉マジ最高ッス。
212d929f-244e-4a33-8978-64bea0ce56c9,cf338bb4-d294-4b14-9906-3629cf181238,正直何が面白いか全く理解できん。ツッコミテンション低すぎやしやる気なさすぎ。よくこの舞台にでてこれたな。恥ずかしい。
dbdb9875-9256-442a-b6cc-b3461aab06ca,cf338bb4-d294-4b14-9906-3629cf181238,痛そうが勝っちゃう
bbcbf823-f7c2-4204-88ee-559ce1a6fc0b,cf338bb4-d294-4b14-9906-3629cf181238,2:04
9c7bd2c6-1c78-43a0-bd38-adec66f4035f,cf338bb4-d294-4b14-9906-3629cf181238,寝る前になんで見たのか
349b0f58-d809-4d8b-bc0d-0094f645f1af,cf338bb4-d294-4b14-9906-3629cf181238,これで笑わない渡辺さんすごい
29be00c4-6ad7-4b63-9b4e-a1690fc41879,cf338bb4-d294-4b14-9906-3629cf181238,最後の、ありがとうございました、良いね。関西漫才のもうええわより、はるかに好きだなあ。
00ce7dbf-2459-40a7-9393-aab069739e78,cf338bb4-d294-4b14-9906-3629cf181238,取るべくして取った優勝だな
d79ab36e-64c5-474a-8c6e-b4c2f8604ef4,cf338bb4-d294-4b14-9906-3629cf181238,2:04
11a17c97-05ab-40c8-a3e0-96dafbae3563,cf338bb4-d294-4b14-9906-3629cf181238,同じ ハゲでも 鬼越の坂井とは 偉い違いだな（笑）
8924180a-0ef5-4cc8-b8bc-6f7930f90299,cf338bb4-d294-4b14-9906-3629cf181238,頭が良くなる本、私も欲しいです！
1ddbcece-dfbe-4e98-95b5-638e7cd92130,cf338bb4-d294-4b14-9906-3629cf181238,ワタナベさんエロカッコイイわー
fe5caeda-e850-4234-8582-fffafe12b246,cf338bb4-d294-4b14-9906-3629cf181238,いまもみてるよーって人！
f818228c-6e3d-4409-b5f4-8fa01bc009c3,cf338bb4-d294-4b14-9906-3629cf181238,wwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣😂😂😂😂😂🤣🤣🤣🤣🤣🤣🤣😂🤣😂🤣😂🤣😂🤣😂😂🤣😂🤣😂😂😂🤣😂🤣🤣😂😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂😂😂😂😂😩😂😂😂🤣😂😂😂🤣
83b51981-f43a-4e30-8bfc-58c8541230d8,cf338bb4-d294-4b14-9906-3629cf181238,パテシエは草w w w w
fa9b433e-3ddb-4977-8a76-b4719381441a,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,安倍総理、漫才師としてデビューされてたんですね！
c84b7711-ddbc-4691-a478-8cce31384693,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,『そうだ！乾燥したカカト見る？！』ってところ、想像するとめちゃくちゃ面白い(笑)『えー！見る見るっ！』って女子男子が集まって長谷川のカカトを見てる画が
b8a4743a-e62b-49cc-8366-19f89f246ad7,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,何回も見ていると、ひとくちメンチカツがめちゃくちゃ面白く感じたのは、自分だけなんだろうか・・・
56d0e28d-f4bf-43cb-9a96-22ea0c1f13df,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,ツッコミをく首を前にして吸収してる感じ草
b9d844da-d0de-4d5a-8db0-d4e0f8a9c3dc,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,見ないうちに1200万回突破してるとは
b172fd98-330d-45ac-87e6-b0a67024f8fb,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,全く関係ないけどまさのりさんスタイルいいな笑
483b5ba6-106c-4feb-bccb-6eaa5b2baf2b,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,つかみの「頭が良くなる本を、買ったよ」の時、まばたき多すぎて気になりすぎて面白すぎるｗｗ
ba11c140-e0ca-4c5c-8fd2-ec68c7eb9223,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,テンポよすぎてもはや音楽として聴ける
f8d0046b-5405-41a3-bf76-10824771f133,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,1:16
5719e43b-8e42-4cdb-90e3-d5e9c62a61c7,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,2:57 あたりの、「何にビックリしてたの？パにビックリしたの？」が最高に好き
5a083c15-1b5e-4024-84ae-64fbad3de44c,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,https://www.youtube.com/watch?v=GAOJvZ4rsoU&t=5s
1c70029f-d73e-4c0f-8a77-23a0544c1801,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,4:40 2倍速映像レベルの動きで草
18109683-a2cd-4d56-95c0-53e18063729e,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,何がおもろいんやろう。
472ace4e-40f4-4774-afec-061df7fdc12f,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,5:02 ここ、渡辺さんニヤッとしてるのウケる
af658110-e240-41e0-a04e-9c6b0eda4ee1,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,めっちゃおもろい
026187fb-a38a-454e-9be4-7aff8745ee17,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,才能は感じない
dbf67434-73de-4445-8858-08568689902f,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,ニャンちゅうの声が聞こえる
2a444455-4743-4028-a685-b3bd205402a0,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,穴は掘らないよぉ
0623852b-a070-42e8-9a23-5ff35b782177,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,4:42 ここから最後まで好きすぎる🤣
c26af02b-bc94-456c-9c41-d934d6ad76bb,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,M1で始めてこんな笑った笑
49133a9d-cb02-40f0-a32f-36ec3ad3ae43,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,か
bab26d63-7ba2-4dad-80fa-7ce21337185c,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,四万十川、坂本龍馬、リーチリーチじゃなく高知だよのくだりが好きwww
bd9b2df0-64bc-45d4-b12d-ea155fa3534e,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,M１で優勝したので、見始めたが、怖いほど面白い。
5b079e2f-51ed-4516-8834-39cda9c72863,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,反射w
991b7ad0-b940-48eb-9e8c-eee30b80d9c7,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,梶さんとわさびさんがアテレコしてたネタだね
b7cea87f-c239-4a43-a779-0cc2c7fd352e,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,凄い
fc8dbadc-7815-4638-9f82-7c3280000e4a,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,将来は錦鯉の2人のネタを書く仕事がしたいというちびっ子も増えたやろうなあ。今では何人がかりで漫才ネタを作っつんのかな？
5cc5fdc1-5007-4231-a1cc-f47005c8fe0e,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,R1つまらなすぎたんで見に来ましたわ。
191f0bc0-2fe9-436e-a6ee-740208895d80,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,r1との格の違いを見に来た
e95a4a30-30f2-4129-af77-914a2b6ad550,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,4:42   渡辺さんの「す゛る゛い゛よ゛ぉ」が最高すぎる。この返したまらない。
79311792-5549-41dc-a537-0d4616657777,2cc97655-6ae9-42dc-b096-6af9ea078a12,ジャンプの主人公に顔寄せてるのは草
006327e8-bb3a-4597-bf17-5340321ff234,2cc97655-6ae9-42dc-b096-6af9ea078a12,面白いです
ccb2d0ea-d3cc-41bf-b6fb-75a6cbf61623,2cc97655-6ae9-42dc-b096-6af9ea078a12,こんな合コンあったら横でずっとみてたい。
682ae9fd-ad82-4940-9464-64689b2a4bc5,2cc97655-6ae9-42dc-b096-6af9ea078a12,最初はなぜか面白いと思えなくて、錦鯉を知っていくうちにどんどん面白くなって、今じゃ面白すぎて笑いすぎて過呼吸みたいになってます
445b9938-29f5-4718-9429-62164a59272b,2cc97655-6ae9-42dc-b096-6af9ea078a12,自分たちの年齢を上手く活かせてる。しかも、かかとが1番乾燥しているお風呂前くらいの時間に行ってるのも良い
33070164-51a0-46d7-a1e1-b7257dd9de93,2cc97655-6ae9-42dc-b096-6af9ea078a12,笑いすぎて死ぬかと思いました笑笑
c55d643c-2ca7-4b24-9f60-45d1f382db1e,2cc97655-6ae9-42dc-b096-6af9ea078a12,2020年もおもしろかったけど2021はもっと成長してるww
89ed9919-ef1c-4e2f-a03d-491f644f1396,2cc97655-6ae9-42dc-b096-6af9ea078a12,ジャンプの主人公よくわかんないんだけど笑った
56ba4f35-4008-4922-8a5f-01cf9b6c7396,2cc97655-6ae9-42dc-b096-6af9ea078a12,本当に人生変えたね…凄い。
1c913d75-8d7c-44aa-8d3a-c5dcd865606e,2cc97655-6ae9-42dc-b096-6af9ea078a12,ごとうみなみ
f4d693c3-b56b-4839-81a4-be58276db928,2cc97655-6ae9-42dc-b096-6af9ea078a12,最後、「お前しか、しゃべってないじゃないか」で、爆笑が加速しました。あっという間に、終わってしまいました。ああ、かつてなく笑った。
3e1ecc29-bd07-4999-a5c1-963e612705b8,2cc97655-6ae9-42dc-b096-6af9ea078a12,こういう人みると元気になりそうで、相当ありがたいです。ありがとう長谷川さん
51cca55b-298a-46ef-abd3-f029fee5783c,2cc97655-6ae9-42dc-b096-6af9ea078a12,長谷川さん、目力が歌舞伎役者w
cdf3ccf9-0c05-4e3b-97ac-28d9e743e59e,2cc97655-6ae9-42dc-b096-6af9ea078a12,このネタめちゃめちゃ笑った😆小1の娘も大爆発してました😁
f3ae3030-218c-4c89-9ab0-50a90221b346,2cc97655-6ae9-42dc-b096-6af9ea078a12,改めておめでたい
d53a7d7c-ef8d-41b5-8430-ae41af877b45,2cc97655-6ae9-42dc-b096-6af9ea078a12,ここからめっちゃ笑った3:50頭叩いた時の音やばいwww
b555ad81-7281-4538-b0ad-fa4568f1bb01,2cc97655-6ae9-42dc-b096-6af9ea078a12,みなみちゃん
dfa33bce-4507-484f-8f31-b7d2b6f1654f,2cc97655-6ae9-42dc-b096-6af9ea078a12,笑
3f38f912-a94e-4662-ac29-a094056e845e,2cc97655-6ae9-42dc-b096-6af9ea078a12,びっくりするほどつまらん
ac6bc389-9b94-45d3-9fe1-9505c74d9b7f,2cc97655-6ae9-42dc-b096-6af9ea078a12,m1優勝したってことは日本一面白い漫才って事だよね、この漫才面白いとは思うけど日本一の漫才がこれならお笑い業界の衰退を感じます
2d437c5e-0892-4c9b-9583-2d3b583ada61,2cc97655-6ae9-42dc-b096-6af9ea078a12,錦鯉かわいい
